dataset,query_id,query_text,query_char_count,query_word_count,query_unique_ratio,query_avg_word_length,query_digit_ratio,query_punctuation_ratio,bm25_score_max,bm25_score_mean,bm25_score_std,bm25_score_range,bm25_top1_top2_margin,bm25_top1_top5_margin,bm25_top10_std,bm25_top10_entropy,bm25_top1_mean_ratio,bm25_score_slope,lexical_coverage_top1,lexical_coverage_mean,lexical_coverage_max,lexical_coverage_std,lexical_coverage_top3_mean,doc_word_count_mean,doc_word_count_std,delta_nDCG@10,rerank_beneficial
SciFact,275,Combining phosphatidylinositide 3-kinase and MEK 1/2 inhibitors is effective at treating KRAS mutant tumors.,108,16,1.0,5.75,0.027777777777777776,0.027777777777777776,47.05959303649797,27.283813593303528,6.649123759304376,25.204237449786255,6.228253831944855,18.220485953076548,7.151870118705065,0.006527457980654805,1.7248172758388938,-0.9561254572447013,0.625,0.41875,0.625,0.10661701318269988,0.6041666666666666,124.7,20.55504804178283,0.0,0
SciFact,279,Commelina yellow mottle virus' (ComYMV) genome consists of 7489 baise pairs.,76,11,1.0,5.636363636363637,0.05263157894736842,0.05263157894736842,49.983073302832466,17.603009286984367,8.779629088105034,37.162406067924124,17.433717287436366,32.405248220384095,10.909918331440105,2.1496840566254675e-07,2.8394618492753882,-1.0267685203083572,0.6363636363636364,0.3045454545454545,0.6363636363636364,0.08269729726663752,0.4545454545454546,125.75,36.15504805694496,0.0,0
SciFact,294,Crossover hot spots are not found within gene promoters in Saccharomyces cerevisiae.,84,12,1.0,6.0,0.0,0.011904761904761904,32.69481213694644,21.601777125172237,3.208535052553604,13.945150813814706,7.42161041003671,9.463338116297404,3.2874231145485076,0.00481074307595256,1.513524185880413,-0.46530414584298635,0.5833333333333334,0.4708333333333334,0.6666666666666666,0.09232716585900141,0.5000000000000001,100.5,23.204525420701888,-1.0,0
SciFact,295,Crosstalk between dendritic cells (DCs) and innate lymphoid cells (ILCs) is important in the regulation of intestinal homeostasis.,130,18,0.9444444444444444,6.0,0.0,0.038461538461538464,70.53416754554115,41.10455687853474,8.702333691852,35.89087938661786,16.909065445791647,27.46743765468421,10.150192892488851,6.247243069786547e-07,1.715969539678334,-1.159866570525213,0.7647058823529411,0.5411764705882353,0.7647058823529411,0.07803823036130353,0.6862745098039217,108.75,21.561249963766016,0.0,0
SciFact,298,Cytochrome c is released from the mitochondrial intermembrane space to cytosol during apoptosis.,96,13,1.0,6.384615384615385,0.0,0.010416666666666666,44.98052544011826,28.60748662270973,6.398515645446528,22.30499238263824,2.5551868143622443,12.11305485827485,6.223952987103252,0.11610511659195884,1.572334054834827,-0.9874651113315058,0.6923076923076923,0.5576923076923077,0.6923076923076923,0.096920024371955,0.6923076923076922,120.6,32.38888698303787,0.0,0
SciFact,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,183,28,0.5357142857142857,5.5,0.00546448087431694,0.02185792349726776,79.14235591230047,47.596608281808344,9.949602140140327,38.789353077142174,9.516523211682554,28.676394389881366,11.161867484869402,0.00033624328133808717,1.6627730161720171,-1.3648946990538808,0.4,0.38666666666666666,0.5333333333333333,0.07180219742846006,0.4666666666666666,118.55,27.986559274051537,0.06932344192660694,1
SciFact,303,DMRT1 is a sex-determining gene that is epigenetically regulated by the MHM region.,83,14,0.9285714285714286,4.928571428571429,0.012048192771084338,0.024096385542168676,50.969970285134565,29.744411407776163,5.211119855325516,24.157784899804323,18.422138213042288,20.3408769073595,6.449919149312677,2.254946683978024e-07,1.7135982146820814,-0.5912918173773218,0.5384615384615384,0.5692307692307692,0.6153846153846154,0.04485347611419464,0.5641025641025641,127.45,20.407045352034675,-0.2975964202381242,0
SciFact,312,De novo assembly of sequence data has more specific contigs than unassembled sequence data.,91,14,0.8571428571428571,5.5,0.0,0.01098901098901099,32.24884646861697,24.433620886629534,3.576398283764294,12.708919300164872,1.5638602760689224,5.765983501005902,2.935702105553285,0.3910033539608549,1.319855399993705,-0.5934693017195268,0.5,0.4416666666666667,0.75,0.1238839062276542,0.5555555555555557,122.2,25.966516901579233,0.0,0
SciFact,314,Deamination of cytidine to uridine on the minus strand of viral DNA results in catastrophic G-to-A mutations in the viral genome.,129,23,0.782608695652174,4.608695652173913,0.0,0.023255813953488372,69.99847393902857,52.44511609221259,6.204570346525174,22.780050466949064,1.3467070017725717,16.930478751270712,6.973101957681824,0.2211750917939079,1.3346995708037421,-0.8606711742980258,0.5555555555555556,0.5000000000000001,0.5555555555555556,0.0582671582316751,0.5555555555555556,132.45,27.66310720074663,0.0,0
SciFact,324,Deleting Raptor reduces G-CSF levels.,37,6,1.0,5.166666666666667,0.0,0.05405405405405406,15.13279476132766,11.266164975046326,2.055855908446315,6.44282250003239,1.1424115020309777,1.563606147591921,1.216108050533436,0.7813811636668788,1.3432072754877649,-0.3467363436402057,0.3333333333333333,0.3083333333333333,0.5,0.1320248293146238,0.3333333333333333,120.25,24.61275076053061,-0.14161173175550518,0
SciFact,327,Deletion of αvβ8 does not result in a spontaneous inflammatory phenotype.,73,11,1.0,5.636363636363637,0.0136986301369863,0.0136986301369863,46.45086733664594,23.684164679072374,5.6340992119238935,26.563332541818724,17.01939648579351,22.834881820217493,7.00486381098237,3.314929471993462e-07,1.9612626396611113,-0.6413077745108667,0.9090909090909091,0.5772727272727272,0.9090909090909091,0.09653072991634229,0.7272727272727272,111.2,21.29460025452462,0.0,0
SciFact,338,Dexamethasone decreases risk of postoperative bleeding.,55,6,1.0,8.166666666666666,0.0,0.01818181818181818,39.352430601553344,17.11851067802467,6.168853128786871,27.368378772649752,13.078097998013735,20.592613758252185,7.14265357933716,1.3612696951871308e-05,2.2988232645770257,-0.816736789872631,0.8333333333333334,0.4916666666666667,0.8333333333333334,0.13411230782859235,0.7222222222222222,142.7,23.36043663975483,0.0,0
SciFact,343,Diabetic patients with acute coronary syndrome experience increased short-term and long-term risk for bleeding events.,118,17,0.9411764705882353,5.9411764705882355,0.0,0.025423728813559324,54.91081099959716,36.427457948470845,5.3211448037928335,23.53180019573107,9.423887757859909,17.614127267982212,5.8104503051354595,0.00037082738592189693,1.5074016714883671,-0.7430565820420367,0.8125,0.55625,0.8125,0.090355201842506,0.6875,145.15,18.061769016350528,-0.12593989660623928,0
SciFact,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,107,14,0.9285714285714286,6.642857142857143,0.009345794392523364,0.009345794392523364,50.49782690958932,29.100790115315867,6.046370316480313,25.905858683644055,10.025375154844639,20.750256082064933,7.096179438339757,0.00021221940747185133,1.7352733966838965,-0.7843884786768549,0.5384615384615384,0.4269230769230769,0.6153846153846154,0.0824010972524175,0.5641025641025641,106.3,25.659501164286105,0.0,0
SciFact,354,Downregulation and mislocalization of Scribble prevents cell transformation and mammary tumorigenesis.,102,11,0.9090909090909091,8.272727272727273,0.0,0.00980392156862745,58.09691236466534,24.242597484624557,7.9441737883635115,37.360926677601995,30.233700630382835,35.06979229387263,10.477060845307243,6.372607376458736e-13,2.396480509215743,-0.735865696479806,0.8,0.48,0.8,0.08717797887081348,0.6,110.0,28.7489130229301,0.0,0
SciFact,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,174,25,0.92,5.96,0.0,0.011494252873563218,51.37838652450883,35.37571329379004,4.55642705136087,19.847230192725455,8.4375224229737,14.800138793722425,5.010753499332258,0.0009159111169587608,1.452363266793208,-0.6315638262970318,0.5652173913043478,0.3847826086956522,0.5652173913043478,0.06341718324267313,0.4492753623188406,123.45,41.520446770235985,0.0,0
SciFact,380,Enhanced early production of inflammatory chemokines improves viral control in the lung.,88,12,1.0,6.333333333333333,0.0,0.011363636363636364,38.207201748221806,26.491984429216437,3.152306178790135,14.853496343166348,8.335839919226835,10.397844510753664,3.4931125542786985,0.0017774934404640112,1.4422174318540422,-0.43121748920608033,0.8333333333333334,0.5541666666666667,0.8333333333333334,0.07580585582775105,0.6666666666666666,120.15,28.552189057933898,0.0,0
SciFact,384,Epidemiological disease burden from noncommunicable diseases is more prevalent in low economic settings.,104,13,1.0,7.0,0.0,0.009615384615384616,40.07624912590792,20.88411496489573,4.68780647250628,22.49929938162909,16.67515693635096,18.48320323652643,5.748342977508198,1.0212423665711336e-06,1.9189824032894092,-0.5410156476902735,0.6923076923076923,0.5153846153846154,0.6923076923076923,0.09134109297721474,0.5897435897435898,177.4,63.0265023621016,0.0,0
SciFact,385,Epigenetic modulating agents (EMAs) modulate antitumor immune response in a cancer model system.,96,13,1.0,6.230769230769231,0.0,0.03125,33.04248583163605,23.065217223260184,2.9538965174501226,12.786252824253577,5.97093092882017,8.930453104112246,3.1320322703370036,0.0155893845738321,1.4325677279255908,-0.42975248086933704,0.6153846153846154,0.49230769230769234,0.6153846153846154,0.06153846153846152,0.5897435897435898,123.0,27.985710639538887,0.0,0
SciFact,386,Errors in peripheral IV drug administration are most common during bolus administration and multiple-step medicine preparations.,128,17,0.9411764705882353,6.529411764705882,0.0,0.015625,50.12670933264715,27.193706726582803,6.562374578850333,27.817400287220046,13.78727651781115,22.209943222706233,7.562902602376726,9.075596764403058e-06,1.843320215101332,-0.8791754373299894,0.5625,0.375,0.5625,0.0739509972887452,0.4583333333333333,135.4,36.014441547801354,0.0,0
SciFact,388,Ethanol stress decreases the expression of IBP in bacteria.,59,9,1.0,5.555555555555555,0.0,0.01694915254237288,29.541136155524583,21.354153337469718,3.1910558381209473,10.791888596990557,0.32926975218950005,7.870359486979833,3.317736781616268,0.3262308911271543,1.3833906542053964,-0.46718949403889887,0.5555555555555556,0.5444444444444444,0.6666666666666666,0.07777777777777778,0.5555555555555556,126.7,25.959776578391427,-0.5,0
SciFact,399,Exposure to fine particulate air pollution is relate to anxiety prevalence.,75,11,0.9090909090909091,5.818181818181818,0.0,0.013333333333333334,61.887458648809435,26.347911706249317,10.661368765900795,43.24512816687878,17.1631914578362,31.435849557408954,11.908255008392858,2.782642674163835e-07,2.3488563093268104,-1.4710156394629452,0.9,0.45500000000000007,0.9,0.13955285736952863,0.7000000000000001,150.65,57.432808567925704,0.0,0
SciFact,410,Febrile seizures increase the threshold for development of epilepsy.,68,9,1.0,6.555555555555555,0.0,0.014705882352941176,46.670978619205414,25.653494579687987,6.331999010377816,27.18529584468193,14.49421933040486,16.776773257668896,6.2477980760288245,7.976964698416966e-06,1.819283469323463,-0.9476938198093502,0.7777777777777778,0.5833333333333334,0.7777777777777778,0.11041448285750996,0.7037037037037037,136.6,45.64142854907151,0.0,0
SciFact,411,Febrile seizures reduce the threshold for development of epilepsy.,66,9,1.0,6.333333333333333,0.0,0.015151515151515152,43.80450314100449,24.93146690172601,5.962255858819374,24.566036270283984,11.925463967280873,14.616824263878527,5.832543704676765,6.903379013192517e-05,1.756996622528131,-0.9087569546498598,0.6666666666666666,0.5611111111111111,0.7777777777777778,0.0960645359210588,0.6296296296296297,140.9,47.59821425221749,0.0,0
SciFact,415,Female carriers of the Apolipoprotein E4 (APOE4) allele have increased risk for dementia.,89,13,1.0,5.6923076923076925,0.02247191011235955,0.033707865168539325,49.509965412140374,28.78227163294996,7.476924796778445,26.413899010937094,4.398912115856717,19.084838845175263,8.198476891657279,0.02859673439902465,1.720154894079359,-1.0718076526264002,0.6923076923076923,0.5346153846153847,0.6923076923076923,0.0892937443557223,0.6923076923076922,148.2,40.37152461822565,0.11314719276545837,1
SciFact,421,Flexible molecules experience greater steric hindrance in the tumor microenviroment than rigid molecules.,105,13,0.9230769230769231,7.076923076923077,0.0,0.009523809523809525,24.666015306632286,20.169584862469232,1.163835322065005,5.7463172802463305,3.477266571478225,4.337240754678813,1.3402950008352505,0.2687770099774105,1.2229312340746206,-0.15086875677329564,0.4166666666666667,0.29583333333333334,0.4166666666666667,0.061661035778953086,0.3333333333333333,112.75,27.184324527197653,0.0,0
SciFact,431,FoxO3a activation in neuronal death is mediated by reactive oxygen species (ROS).,81,12,1.0,5.583333333333333,0.012345679012345678,0.037037037037037035,37.892525169732494,33.97855732722208,2.2069225172707627,7.859872457344267,0.49694062307180076,2.248775665537636,1.1380384701138577,0.7222875873349963,1.1151893473527412,-0.37630587071735405,0.6666666666666666,0.675,0.8333333333333334,0.08700255424092125,0.6944444444444443,111.75,25.86865864323081,0.0,0
SciFact,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,87,14,1.0,5.214285714285714,0.022988505747126436,0.022988505747126436,44.373147459083604,20.88369190670621,5.623177335014441,26.38290220679917,19.059690955524612,24.006924243149697,7.285277434630703,5.0101028851080423e-08,2.124775047310213,-0.5642805035725412,0.6428571428571429,0.44642857142857145,0.6428571428571429,0.08104861227078727,0.5714285714285715,107.6,22.03043349550798,0.0,0
SciFact,437,Functional consequences of genomic alterations due to Myelodysplastic syndrome (MDS) are poorly understood due to the lack of an animal model.,142,21,0.8571428571428571,5.666666666666667,0.0,0.02112676056338028,46.800310849656576,39.10621286692245,2.477816672948873,11.5941190639263,5.090915891574895,6.420462230816099,2.1490087257500208,0.05768005763692772,1.196748736803458,-0.38983594583903886,0.4444444444444444,0.41944444444444445,0.5555555555555556,0.0540775620386994,0.4444444444444444,122.5,22.7848633965622,0.0,0
SciFact,439,Fz/PCP-dependent Pk localizes to the anterior membrane of neuroectoderm cells during zebrafish neuralation,106,15,1.0,6.133333333333334,0.0,0.018867924528301886,38.04617106315759,24.910551109365155,4.158876018784614,16.3081119795539,3.197290213794858,11.95599988977007,4.692229743548324,0.0721056821651492,1.5273114952825784,-0.5642072997754013,0.4666666666666667,0.38666666666666666,0.5333333333333333,0.06863753427324668,0.48888888888888893,116.6,34.777003896253056,0.36907024642854247,1
SciFact,440,Fz/PCP-dependent Pk localizes to the anterior membrane of notochord cells during zebrafish neuralation.,103,15,1.0,5.866666666666666,0.0,0.02912621359223301,38.04617106315759,25.00992629965493,4.105283045366488,16.307097837090062,3.197290213794858,11.95599988977007,4.665546648695204,0.07210668387292792,1.5212428300391483,-0.5528011932692012,0.4666666666666667,0.3833333333333334,0.5333333333333333,0.07264831572567791,0.48888888888888893,116.55,34.82883144752348,0.36907024642854247,1
SciFact,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,63,10,1.0,5.1,0.015873015873015872,0.06349206349206349,42.780178238768144,25.53083991297286,4.717854723980456,21.410714006627927,12.50254764678662,15.621513868182625,4.936861790870196,3.259904564044409e-05,1.6756275306489414,-0.6611947841495897,0.8,0.6,0.8,0.1341640786499874,0.7333333333333334,103.7,18.130361276047424,0.0,0
SciFact,452,Gene expression does not vary appreciably across genetically identical cells.,77,10,1.0,6.7,0.0,0.012987012987012988,13.126050586567835,11.095209223944076,1.3025390526299794,3.6043119257057086,0.06481943844410587,0.46613446651112156,0.7418507748475552,0.9060390181703787,1.1830376806451826,-0.21930962213277738,0.5,0.385,0.6,0.11947803145348519,0.43333333333333335,125.1,28.686059332017006,0.37594947999616213,1
SciFact,475,Glycolysis is one of the primary glycometabolic pathways in cells.,66,10,1.0,5.6,0.0,0.015151515151515152,25.129073620329198,22.30803093055686,1.1820626193295478,4.194640583437273,0.67222178136144,2.073454721455768,0.9601715995913703,0.7833718374909483,1.126458614772143,-0.1955226018160484,0.6,0.6399999999999999,0.8,0.09695359714832659,0.6,123.2,30.30610499552854,0.0,0
